id,indexed_date,language,media_name,media_url,publish_date,title,url
9255a06db0d67750d590311cc7b13c3973e9de2390f9b6b3f5839b3689d02416,2024-02-28 01:28:59.946035,en,nytimes.com,nytimes.com,2024-02-26,"On the eve of the Michigan primary, a determined Haley pushes on.",https://www.nytimes.com/live/2024/02/26/us/trump-haley-michigan-election-updates/on-the-eve-of-the-michigan-primary-a-determined-haley-pushes-on
e44532638c450963cfd52336fca6f28e2b2b8468250274243d4d13b1d6800cbe,2024-02-29 05:40:03.157044,en,nytimes.com,nytimes.com,2024-02-26,Israelis Broach a Concession in Hostage Talks With Hamas,https://www.nytimes.com/2024/02/26/world/middleeast/israel-hamas-gaza-cease-fire-talks.html
6c30f9998b0af6dfdff023b66c3cc58d3ef2c302a9f0ae53c4f6a4d2d4974d7c,2024-02-28 01:36:14.249224,en,nypost.com,nypost.com,2024-02-26,Joe Rogan and Kid Rock clash over how Israel should win war against Gaza,https://nypost.com/video/joe-rogan-and-kid-rock-clash-over-how-israel-should-win-war-against-gaza/
668127039f0f5159ecf63a38adeb379a6d0713c1ac77f72afedcb260a1630072,2024-02-27 04:32:49.887741,en,cnn.com,cnn.com,2024-02-25,Jake Sullivan: Negotiators have agreed on outline of Israel-Hamas hostage deal,https://www.cnn.com/videos/politics/2024/02/25/jake-sullivan-israel-hamas-hostage-deal-sotu-vpx.cnn
72916711de8fa2355ef8f9b51340561b9f92c3a4b64bc63962fe419437153150,2024-02-27 01:07:06.195453,en,nytimes.com,nytimes.com,2024-02-25,"In Michigan, Nikki Haley Warns Trump Can’t Win in November",https://www.nytimes.com/2024/02/25/us/politics/nikki-haley-michigan-primary-convention.html
f3abb97767f2ac7330916d91eecc7ff5ae71fdaeaff82db246c2fd45e09fe1ef,2024-02-27 04:32:48.927839,en,cnn.com,cnn.com,2024-02-25,Whitmer: Michigan primary ‘a very high-stakes moment’,https://www.cnn.com/videos/politics/2024/02/25/sotu-whitmer-on-michigan-primary.cnn
75e6a84ef6eaee2cda564434883f21e4e2e7c6f65e672d5ddbffbefa7e099137,2024-02-27 01:07:08.011745,en,nytimes.com,nytimes.com,2024-02-25,"Netanyahu Says Hostage Deal Would Delay, but Not Stop Rafah Invasion",https://www.nytimes.com/2024/02/25/world/middleeast/netanyahu-hostage-deal-rafah.html
1be41ec101ca4ce295be92514d54ac7160a48c78ddda6a971cae4c03c0559d26,2024-02-27 01:07:05.426344,en,nytimes.com,nytimes.com,2024-02-25,"Man Dies After Setting Himself on Fire Outside Israeli Embassy in Washington, Police Say",https://www.nytimes.com/2024/02/25/world/middleeast/israel-embassy-man-on-fire.html
91ea69e725b737e1317e846be0166e468e77311f69542e1736fc4acad8409e4b,2024-02-27 01:06:58.243063,en,nytimes.com,nytimes.com,2024-02-25,The Sunday Read: ‘How Do You Make a Weed Empire? Sell It Like Streetwear.’,https://www.nytimes.com/2024/02/25/podcasts/the-daily/cookies-weed-berner.html
64424912583fb3ea59ceb949efff6edccbd02c51075b9eb3d58ac115dcd6ae16,2024-02-27 02:13:35.739589,en,nypost.com,nypost.com,2024-02-25,Today’s Iconic Moment in NY Sports History: Legendary Yankees shortstop Phil Rizzuto is elected to the Baseball Hall of Fame,https://nypost.com/video/todays-iconic-moment-in-ny-sports-history-legendary-yankees-shortstop-phil-rizzuto-is-elected-to-the-baseball-hall-of-fame/
f54d01c0ec190b3edb56ba82533661e7ea6d172c6688c218647493804ab8db6c,2024-02-28 00:46:17.991146,en,nytimes.com,nytimes.com,2024-02-25,Rally in Michigan Urges Protest Vote Against Biden’s Israel Policies,https://www.nytimes.com/2024/02/25/us/biden-michigan-israel-gaza.html
79d3b3356f6e2e32eda23a62a9cba0b80fd90b174303d1b615a8fa9958591618,2024-02-27 01:06:58.995431,en,nytimes.com,nytimes.com,2024-02-25,Gretchen Whitmer’s Biggest Electoral Test: Can She Deliver Michigan for Biden?,https://www.nytimes.com/2024/02/25/us/gretchen-whitmer-michigan-biden.html
0f0dd537f031311a53a4e7446eddca0ac23c6bb9aca445c8672bb143da9d20fc,2024-02-28 00:46:18.301015,en,nytimes.com,nytimes.com,2024-02-25,"Israeli Forces Will Move Into Rafah, Cease-Fire Deal or Not, Netanyahu Says",https://www.nytimes.com/2024/02/25/world/middleeast/israel-gaza-rafah.html
f9a36a415339e4e1f54cb4ec410de1541e8d0915eff0845292bcdd9b966b535e,2024-02-27 00:26:02.039842,en,nytimes.com,nytimes.com,2024-02-25,They Could Decide the 2024 Election. If They Vote.,https://www.nytimes.com/2024/02/25/magazine/2024-election-nonvoters.html
cb537362cc279b7d50741141001ff716ee4b08c0d0f33003ba5e99b9c4467e03,2024-02-27 02:13:37.079998,en,nypost.com,nypost.com,2024-02-25,"‘Antisemitic’ dating app Hinge banned me for Israeli army pic, says tech founder who spent months fighting Hamas",https://nypost.com/2024/02/25/us-news/hinge-banned-me-for-israeli-military-uniform-nyc-man-says/
d0cb1563934400d036e946a4f92f1e6547386cd1a4b9f7eb0b929f1eb71a512e,2024-02-27 02:13:24.252275,en,nypost.com,nypost.com,2024-02-25,Gavin Newsom spins Biden’s age as a strength: It’s why ‘he’s been so successful’,https://nypost.com/2024/02/25/us-news/gavin-newsom-spins-bidens-age-as-a-strength-its-why-hes-been-so-successful/
1bcaa56b4992011ece0ebc27e5f50dfdedaab3b089c708d3c0d0efd32648a6ab,2024-02-28 02:32:07.282798,en,nytimes.com,nytimes.com,2024-02-25,No Box to Check: When the Census Doesn’t Reflect You,https://www.nytimes.com/interactive/2024/02/25/us/census-race-ethnicity-middle-east-north-africa.html
624b0da143f07a2282d0840505d3964fdf623f437aa1a776bc3770bba24e32a6,2024-02-27 00:26:01.906041,en,nytimes.com,nytimes.com,2024-02-25,A Re-established West Bank Settlement Symbolizes Hardened Israeli Views,https://www.nytimes.com/2024/02/25/world/middleeast/west-bank-israeli-settlement-homesh.html
0fd6b5f5558aac62f5fb5886fd9e1d101a132f4f1a281abf8d75d2227898d28d,2024-02-27 02:13:30.133706,en,nypost.com,nypost.com,2024-02-25,Gov. Whitmer nudges Michigan Dems to support Biden despite Tlaib’s push to vote ‘uncommitted’,https://nypost.com/2024/02/25/us-news/gretchen-whitmer-urges-michiganders-to-ignore-rashida-tlaib-and-vote-for-biden/
39af436f00eeb63ddcfc108acf0252413a23ffa5de82e4075ed3e22685b30aed,2024-02-27 02:13:23.685644,en,nypost.com,nypost.com,2024-02-25,"Hamas hijacks British democracy, 1199SEIU’s money grab and other commentary",https://nypost.com/2024/02/25/opinion/hamas-hijacks-british-democracy-1199seius-money-grab-and-other-commentary/
c7299274197c24e073ded4d79d41d991ca9960a8262412cc98ec3fcc28210fca,2024-02-28 01:35:43.884917,en,nypost.com,nypost.com,2024-02-25,Thousands of Jewish teens gather at NY grave of renowned rabbi amid spike in antisemitic incidents,https://nypost.com/2024/02/25/us-news/thousands-of-jewish-teens-gather-at-ny-grave-of-renowned-rabbi-amid-spike-in-antisemitic-incidents/
584ea32c2d8900ec383671f992259363ec92fff034a02451d8a47dfd12ad22c9,2024-02-28 07:21:12.463579,en,cnn.com,cnn.com,2024-02-25,On GPS: Why anti-Jewish myths are so deeply entrenched today,https://www.cnn.com/videos/politics/2024/02/25/gps-0225-rise-in-antisemitism-in-the-us.cnn
48b1c25e5a696417ba0c486ceb426c786733701de5c46ae8ff4adbfd39f0ca91,2024-02-27 01:46:59.823617,en,nbcnews.com,nbcnews.com,2024-02-25,Fears of famine grow in Gaza as aid agencies suspend deliveries,https://www.nbcnews.com/news/world/fears-famine-grow-gaza-aid-agencies-suspend-deliveries-rcna140175
a6425084b72c15f3f19436f949e1d1f9ec91349d4cc31d2739fc045d10087dd0,2024-02-27 01:07:04.310675,en,nytimes.com,nytimes.com,2024-02-25,The Israeli military says its raid of a major hospital in Gaza is over.,https://www.nytimes.com/live/2024/02/25/world/israel-hamas-war-gaza-news/the-israeli-military-says-its-raid-of-a-major-hospital-in-gaza-is-over
5c7fa29d4c7af0a0a684b1cdb7d902b908fc25f04a18e7567f552309c338d9e0,2024-02-27 01:46:41.484167,en,nbcnews.com,nbcnews.com,2024-02-25,'I'm not giving up this fight': Haley speaks after projected loss in South Carolina,https://www.nbcnews.com/now/video/haley-says-she-s-staying-in-presidential-race-after-projected-loss-in-south-carolina-primary-204874309615
3eaf4d2ab4824cbc0a9a1ea81717927683ccfe47771d695c44e4d5a23c91541f,2024-02-27 02:13:35.929781,en,nypost.com,nypost.com,2024-02-25,"‘Israeli Revengers’ threaten parliament, members families over alleged Oct. 7 failings: ‘A fair price’",https://nypost.com/2024/02/25/world-news/israeli-revengers-threaten-knesset-kin-over-alleged-oct-7-failings/
61532dbbda7a8a7c10ed40bfe05c05de9742cdf48adf880bf66e7ef23b01a8ad,2024-02-28 00:46:18.048101,en,nytimes.com,nytimes.com,2024-02-25,"Months After Backing Haley, Koch Network Suspends Support for Her Campaign",https://www.nytimes.com/2024/02/25/us/politics/haley-koch-network.html
8a3a53621c31db7b211beb977a42e268d28688b592349eb92ff3789c1a1d71aa,2024-02-27 02:13:35.356320,en,nypost.com,nypost.com,2024-02-25,US and Britain strike 18 Houthi sites in Yemen to answer surge in Red Sea attacks on ships,https://nypost.com/2024/02/25/world-news/us-and-britain-strike-18-houthi-sites-in-yemen-to-answer-surge-in-red-sea-attacks-on-ships/
d2e668022810cadedf32aba5b0ada1842830125ac804d9c8274ad5c68e8559f5,2024-02-27 01:47:01.900715,en,nbcnews.com,nbcnews.com,2024-02-25,Michigan Democrats express skepticism about how their primary will play out amid anti-Biden push over Israel-Hamas war,https://www.nbcnews.com/politics/2024-election/michigan-democrats-express-electoral-concerns-biden-response-israel-ha-rcna140385
b536929c7bcdbc2ac431760cf0485619a62bf7f6ef7a9c01e1111e3d8947246f,2024-02-27 02:13:21.306793,en,nypost.com,nypost.com,2024-02-25,‘Squad’ member Jamaal Bowman once put a convicted cop killer up on a middle school’s ‘Wall of Honor’ — and stands by move,https://nypost.com/2024/02/25/us-news/rep-jamaal-bowman-once-put-a-convicted-cop-killer-up-on-a-middle-schools-wall-of-honor-and-stands-by-move/
0fffdfaa8e3ce8fe4048cd7f501aa697eb21a2c621c303a67711539eb44b283e,2024-02-27 02:13:38.367588,en,nypost.com,nypost.com,2024-02-25,Rogue anti-Israel SUNY group finally getting censured — a month late and only after Post inquiry: ‘This is how hate starts’,https://nypost.com/2024/02/25/us-news/rogue-anti-israel-suny-group-finally-getting-censored-a-month-late-and-only-after-post-inquiry/
c6cb64a2a3ba91148cebe50877bfadbe32db8a1a08fb003e694cd95efebab0bb,2024-02-26 01:18:26.311933,en,nytimes.com,nytimes.com,2024-02-25,"Biden’s reversal on Israeli settlements, days before the Michigan primary, shows the political bind he’s in.",https://www.nytimes.com/live/2024/02/25/world/israel-hamas-war-gaza-news/bidens-reversal-on-israeli-settlements-days-before-the-michigan-primary-shows-the-political-bind-hes-in
f8b5e6c1390edc5f6e12b86bed0aa4f7c6d30cf7e0ec318dcbe1c85e7f8e95a4,2024-02-27 00:26:16.260068,en,nytimes.com,nytimes.com,2024-02-25,"When Artists Can’t Go Home, All That’s Left Is Their Art",https://www.nytimes.com/2024/02/25/opinion/culture/chaim-soutine-art-identity.html
d2b49781eef60c84c64ff777dec75ed4d5db5b1f8e046ab48589ecd3c50a4ad8,2024-02-27 01:07:05.473804,en,nytimes.com,nytimes.com,2024-02-25,"Israel will send a delegation to Qatar for further talks, an official says.",https://www.nytimes.com/live/2024/02/25/world/israel-hamas-war-gaza-news/israel-will-send-a-delegation-to-qatar-for-further-talks-an-official-says
d14c885d375d5dd1c1c568dfedcf550319dc97709e417365fdc4f70a0e16e265,2024-02-27 02:13:31.676031,en,nypost.com,nypost.com,2024-02-25,Watch as elite Israeli commandos kill Hamas terrorists with grenades in ‘Call of Duty’-style combat video,https://nypost.com/2024/02/25/world-news/israeli-commandos-kill-hamas-terrorists-with-grenades-in-call-of-duty-style-combat/
fa295532e32ff80200fdf09711c6f0076fd003c3ee569f686472a0b2a71f1878,2024-02-27 01:06:58.579263,en,nytimes.com,nytimes.com,2024-02-25,The police in Tel Aviv clash with antigovernment protesters and arrest 21.,https://www.nytimes.com/live/2024/02/25/world/israel-hamas-war-gaza-news/the-police-in-tel-aviv-clash-with-antigovernment-protesters-and-arrest-21
2c6a34517f12b1f3c12df6c24fdca4943bdc8a411dd269b26418403a60b258b3,2024-02-27 02:13:30.135807,en,nypost.com,nypost.com,2024-02-25,US Air Force member who set himself on fire at Israeli Embassy in shocking scene while yelling ‘Free Palestine’ is identified,https://nypost.com/2024/02/25/us-news/israeli-embassy-self-immolation-man-critically-injured/
